机构ID,培训机构名称,所属区,培训项目名称,培训等级
2.00E+14,上海技高职业技能培训中心,杨浦,计算机维修工[S300033],初级/五级
2.00E+14,上海技高职业技能培训中心,杨浦,车工（数控车工）[S100001],中级/四级
2.00E+14,上海技高职业技能培训中心,杨浦,铣工（数控铣工）[S100001],中级/四级
2.00E+14,上海西南职业技能培训中心,闵行,人工智能数据标注[S200057],专项职业能力
2.00E+14,上海西南职业技能培训中心,闵行,全媒体运营师（直播运营）[S300070],高级/三级
2.00E+14,上海西南职业技能培训中心,闵行,全媒体运营师（视听运营）[S300070],高级/三级
2.00E+14,上海西南职业技能培训中心,闵行,智能楼宇管理员[S600014],中级/四级
2.00E+14,上海西南职业技能培训中心,闵行,电子商务师（网商）[S300030],中级/四级
2.00E+14,上海西南职业技能培训中心,闵行,电子商务师（网商）[S300030],高级/三级
2.00E+14,上海西南职业技能培训中心,闵行,电子商务师（网商）[S300031],高级/三级
2.00E+14,上海西南职业技能培训中心,闵行,电子商务师（网商）[S300069],高级/三级
2.00E+14,上海西南职业技能培训中心,闵行,电工[S100004],中级/四级
2.00E+14,上海西南职业技能培训中心,闵行,电工[S100004],初级/五级
2.00E+14,上海交通职业技术培训中心,虹口,人工智能数据标注[S200057],专项职业能力
2.00E+14,上海交通职业技术培训中心,虹口,人工智能模型运用[S200057],专项职业能力
2.00E+14,上海交通职业技术培训中心,虹口,人工智能训练师[S400054],中级/四级
2.00E+14,上海交通职业技术培训中心,虹口,人工智能训练师[S400054],高级/三级
2.00E+14,上海交通职业技术培训中心,虹口,养老护理员[300010],高级技师/一级
2.00E+14,上海交通职业技术培训中心,虹口,养老护理员[S300038],高级/三级
2.00E+14,上海交通职业技术培训中心,虹口,养老护理员[S300038],中级/四级
2.00E+14,上海交通职业技术培训中心,虹口,养老护理员[S300038],初级/五级
2.00E+14,上海交通职业技术培训中心,虹口,养老护理员[S300038],技师/二级
2.00E+14,上海交通职业技术培训中心,虹口,养老护理员[S300038],高级技师/一级
2.00E+14,上海交通职业技术培训中心,虹口,婴幼儿发展引导员（育婴员）[S300011],初级/五级
2.00E+14,上海交通职业技术培训中心,虹口,婴幼儿发展引导员（育婴员）[S300011],中级/四级
2.00E+14,上海交通职业技术培训中心,虹口,家政服务员（家务服务员）[300019],初级/五级
2.00E+14,上海交通职业技术培训中心,虹口,家政服务员（家务服务员）[S300039],中级/四级
2.00E+14,上海交通职业技术培训中心,虹口,家政服务员（家务服务员）[S300039],高级/三级
2.00E+14,上海交通职业技术培训中心,虹口,家政服务员（家庭照护员）[S300039],高级/三级
2.00E+14,上海交通职业技术培训中心,虹口,家政服务员（家庭照护员）[S300039],中级/四级
2.00E+14,上海交通职业技术培训中心,虹口,家政服务员（家庭照护员）[S300039],初级/五级
2.00E+14,上海交通职业技术培训中心,虹口,家政服务员（母婴护理员）[S300039],初级/五级
2.00E+14,上海交通职业技术培训中心,虹口,家政服务员（母婴护理员）[S300039],中级/四级
2.00E+14,上海交通职业技术培训中心,虹口,家政服务员（母婴护理员）[S300039],高级/三级
2.00E+14,上海交通职业技术培训中心,虹口,汽车维修工（汽车机械维修工）[S200005],初级/五级
2.00E+14,上海交通职业技术培训中心,虹口,汽车维修工（汽车机械维修工）[S200005],中级/四级
2.00E+14,上海交通职业技术培训中心,虹口,汽车维修工（汽车机械维修工）[S200005],高级/三级
2.00E+14,上海交通职业技术培训中心,虹口,汽车维修工（汽车机械维修工）[S200005],技师/二级
2.00E+14,上海交通职业技术培训中心,虹口,汽车维修工（汽车机械维修工）[S200005],高级技师/一级
2.00E+14,上海交通职业技术培训中心,虹口,计算机程序设计员[S400054],中级/四级
2.00E+14,上海交通职业技术培训中心,虹口,计算机程序设计员[S400054],高级/三级
2.00E+14,上海南湖职业技能培训中心,虹口,咖啡师[S400042],中级/四级
2.00E+14,上海南湖职业技能培训中心,虹口,咖啡师[S400042],初级/五级
2.00E+14,上海南湖职业技能培训中心,虹口,茶艺师[S300009],初级/五级
2.00E+14,上海南湖职业技能培训中心,虹口,茶艺师[S300009],中级/四级
2.00E+14,上海南湖职业技能培训中心,虹口,茶艺师[S300062],初级/五级
2.00E+14,上海南湖职业技能培训中心,虹口,西式面点师[S300013],初级/五级
2.00E+14,上海南湖职业技能培训中心,虹口,西式面点师[S300013],中级/四级
2.00E+14,上海南湖职业技能培训中心,虹口,计算机维修工[S300033],初级/五级
2.00E+14,上海南湖职业技能培训中心,虹口,餐厅服务员[S300013],中级/四级
2.00E+14,上海南湖职业技能培训中心,虹口,餐厅服务员[S300013],初级/五级
2.00E+14,上海健民职业技能培训中心,徐汇,保健按摩师[S300008],高级/三级
2.00E+14,上海健民职业技能培训中心,徐汇,保健按摩师[S300008],中级/四级
2.00E+14,上海健民职业技能培训中心,徐汇,保健按摩师[S300008],初级/五级
2.00E+14,上海徐汇区房地产职业技术培训学校,徐汇,养老护理员[S300038],初级/五级
2.00E+14,上海徐汇区房地产职业技术培训学校,徐汇,养老护理员[S300060],初级/五级
2.00E+14,上海徐汇区房地产职业技术培训学校,徐汇,智能楼宇管理员[S600014],中级/四级
2.00E+14,上海徐汇区房地产职业技术培训学校,徐汇,智能楼宇管理员[S600014],高级/三级
2.00E+14,上海徐汇区房地产职业技术培训学校,徐汇,物业管理师[S300037],中级/四级
2.00E+14,上海徐汇区房地产职业技术培训学校,徐汇,物业管理师[S300037],高级/三级
2.00E+14,上海徐汇区房地产职业技术培训学校,徐汇,电梯安装维修工[S300006],初级/五级
2.00E+14,上海徐汇区房地产职业技术培训学校,徐汇,电梯安装维修工[S300006],中级/四级
2.00E+14,上海化工职业培训中心,静安,人工智能训练师[S300040],初级/五级
2.00E+14,上海化工职业培训中心,静安,人工智能训练师[S400054],中级/四级
2.00E+14,上海化工职业培训中心,静安,人工智能训练师[S400054],高级/三级
2.00E+14,上海化工职业培训中心,静安,企业人力资源管理师[S300015],中级/四级
2.00E+14,上海化工职业培训中心,静安,企业人力资源管理师[S300015],高级/三级
2.00E+14,上海化工职业培训中心,静安,企业人力资源管理师[S300015],技师/二级
2.00E+14,上海化工职业培训中心,静安,劳动关系协调师[S300016],中级/四级
2.00E+14,上海化工职业培训中心,静安,劳动关系协调师[S300016],高级/三级
2.00E+14,上海化工职业培训中心,静安,插花花艺师[S600024],初级/五级
2.00E+14,上海化工职业培训中心,静安,电子商务师（网商）[S300030],中级/四级
2.00E+14,上海化工职业培训中心,静安,职业培训师[S300015],高级/三级
2.00E+14,上海高级轿车维修技术培训中心,闵行,汽车维修工（汽车机械维修工）[S200005],初级/五级
2.00E+14,上海高级轿车维修技术培训中心,闵行,汽车维修工（汽车机械维修工）[S200005],中级/四级
2.00E+14,上海高级轿车维修技术培训中心,闵行,汽车维修工（汽车机械维修工）[S200005],高级/三级
2.00E+14,上海高级轿车维修技术培训中心,闵行,汽车维修工（汽车机械维修工）[S200005],技师/二级
2.00E+14,上海现代应用技术培训中心,静安,机床装调维修工（数控机床机械装调维修）[S100001],中级/四级
2.00E+14,上海现代应用技术培训中心,静安,机床装调维修工（数控机床机械装调维修）[S100001],高级/三级
2.00E+14,上海现代应用技术培训中心,静安,车工[S100001],初级/五级
2.00E+14,上海现代应用技术培训中心,静安,车工（数控车工）[S100001],中级/四级
2.00E+14,上海现代应用技术培训中心,静安,车工（数控车工）[S100001],高级/三级
2.00E+14,上海现代应用技术培训中心,静安,车工（普通车工）[S100001],中级/四级
2.00E+14,上海现代应用技术培训中心,静安,铣工（数控铣工）[S100001],中级/四级
2.00E+14,上海现代应用技术培训中心,静安,铣工（数控铣工）[S100001],高级/三级
2.00E+14,上海宝盛职业技术培训学校,宝山,人工智能训练师[S400054],中级/四级
2.00E+14,上海宝盛职业技术培训学校,宝山,人工智能训练师[S400054],高级/三级
2.00E+14,上海宝盛职业技术培训学校,宝山,人工智能训练师[S500053],高级/三级
2.00E+14,上海宝盛职业技术培训学校,宝山,企业人力资源管理师[S300015],中级/四级
2.00E+14,上海宝盛职业技术培训学校,宝山,企业人力资源管理师[S300015],高级/三级
2.00E+14,上海宝盛职业技术培训学校,宝山,企业人力资源管理师[S300015],技师/二级
2.00E+14,上海宝盛职业技术培训学校,宝山,供应链管理师[S300031],高级/三级
2.00E+14,上海宝盛职业技术培训学校,宝山,全媒体运营师（创意策划）[S400071],高级/三级
2.00E+14,上海宝盛职业技术培训学校,宝山,全媒体运营师（直播运营）[S300070],高级/三级
2.00E+14,上海宝盛职业技术培训学校,宝山,呼叫中心服务员[S300031],高级/三级
2.00E+14,上海宝盛职业技术培训学校,宝山,家政服务员（家庭照护员）[S300031],高级/三级
2.00E+14,上海宝盛职业技术培训学校,宝山,家政服务员（家庭照护员）[S300039],高级/三级
2.00E+14,上海网信职业技术培训中心,徐汇,人工智能训练师[S400054],中级/四级
2.00E+14,上海网信职业技术培训中心,徐汇,人工智能训练师[S400054],高级/三级
2.00E+14,上海网信职业技术培训中心,徐汇,全媒体运营师（视听运营）[S300070],中级/四级
2.00E+14,上海网信职业技术培训中心,徐汇,全媒体运营师（视听运营）[S300070],高级/三级
2.00E+14,上海网信职业技术培训中心,徐汇,电子商务师（网商）[S300031],中级/四级
2.00E+14,上海网信职业技术培训中心,徐汇,电子商务师（网商）[S300031],高级/三级
2.00E+14,上海网信职业技术培训中心,徐汇,网络与信息安全管理员（互联网信息审核员）[S100017],中级/四级
2.00E+14,上海宝丽职业培训学校,黄浦,互联网营销师（直播销售员）[S500023],初级/五级
2.00E+14,上海宝丽职业培训学校,黄浦,互联网营销师（直播销售员）[S500023],中级/四级
2.00E+14,上海宝丽职业培训学校,黄浦,人工智能训练师[300044],高级/三级
2.00E+14,上海宝丽职业培训学校,黄浦,人工智能训练师[400040],高级/三级
2.00E+14,上海宝丽职业培训学校,黄浦,人工智能训练师[400040],中级/四级
2.00E+14,上海宝丽职业培训学校,黄浦,人工智能训练师[S300040],中级/四级
2.00E+14,上海宝丽职业培训学校,黄浦,人工智能训练师[S300040],高级/三级
2.00E+14,上海宝丽职业培训学校,黄浦,人工智能训练师[S400054],中级/四级
2.00E+14,上海宝丽职业培训学校,黄浦,人工智能训练师[S400054],高级/三级
2.00E+14,上海宝丽职业培训学校,黄浦,人工智能训练师[S500053],高级/三级
2.00E+14,上海宝丽职业培训学校,黄浦,人工智能训练师[S500053],中级/四级
2.00E+14,上海宝丽职业培训学校,黄浦,保健按摩师[S300008],高级/三级
2.00E+14,上海宝丽职业培训学校,黄浦,保健按摩师[S300008],中级/四级
2.00E+14,上海宝丽职业培训学校,黄浦,保健按摩师[S300008],初级/五级
2.00E+14,上海宝丽职业培训学校,黄浦,全媒体运营师（流量运营）[S300070],中级/四级
2.00E+14,上海宝丽职业培训学校,黄浦,全媒体运营师（流量运营）[S300070],高级/三级
2.00E+14,上海宝丽职业培训学校,黄浦,全媒体运营师（流量运营）[S400071],高级/三级
2.00E+14,上海宝丽职业培训学校,黄浦,全媒体运营师（直播运营）[S300070],中级/四级
2.00E+14,上海宝丽职业培训学校,黄浦,全媒体运营师（直播运营）[S300070],高级/三级
2.00E+14,上海宝丽职业培训学校,黄浦,全媒体运营师（视听运营）[S300070],中级/四级
2.00E+14,上海宝丽职业培训学校,黄浦,全媒体运营师（视听运营）[S300070],高级/三级
2.00E+14,上海宝丽职业培训学校,黄浦,形象设计师[S300008],高级/三级
2.00E+14,上海宝丽职业培训学校,黄浦,美发师[S300008],初级/五级
2.00E+14,上海宝丽职业培训学校,黄浦,美发师[S300008],中级/四级
2.00E+14,上海宝丽职业培训学校,黄浦,美容师[S300008],初级/五级
2.00E+14,上海宝丽职业培训学校,黄浦,美容师[S300008],中级/四级
2.00E+14,上海宝丽职业培训学校,黄浦,美容师[S300008],高级/三级
